Delayed,Season,Day,Time Period,Station,Bound,Line,Min Gap,Issue Category
0,Fall,Sunday,Night,KENNEDY BD STATION,W,BD,0,Miscellaneous & Passenger-Related Incidents
1,Fall,Monday,Morning,EGLINTON STATION,N,YU,10,Structural & Track-Related Issues
1,Fall,Monday,Morning,KENNEDY BD STATION,E,BD,5,Other
0,Fall,Monday,Morning,BLOOR STATION,N,YU,0,Other
1,Fall,Monday,Morning,KIPLING STATION,E,BD,10,Electrical and Mechanical Systems (Train Equipment & Power)
1,Fall,Monday,Morning,FINCH STATION,S,YU,6,Other
1,Fall,Monday,Afternoon,BLOOR STATION,S,YU,9,Other
0,Fall,Monday,Afternoon,BLOOR STATION,N,YU,0,Human & Operational Factors
1,Fall,Monday,Afternoon,KIPLING STATION,E,BD,7,Other
1,Fall,Monday,Afternoon,BLOOR STATION,N,YU,6,Other
1,Fall,Monday,Afternoon,KIPLING STATION,E,BD,6,Other
0,Fall,Monday,Evening,KIPLING STATION,W,BD,0,Human & Operational Factors
1,Fall,Monday,Evening,KENNEDY BD STATION,E,BD,48,Train Operations & Control Systems
0,Fall,Tuesday,Morning,KIPLING STATION,E,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
1,Fall,Tuesday,Morning,BLOOR STATION,S,YU,8,Other
1,Fall,Tuesday,Afternoon,BLOOR STATION,N,YU,10,Other
0,Fall,Tuesday,Evening,FINCH STATION,S,YU,0,Other
1,Fall,Tuesday,Evening,EGLINTON STATION,N,YU,131,Miscellaneous & Passenger-Related Incidents
0,Fall,Tuesday,Evening,BLOOR STATION,N,YU,0,Train Operations & Control Systems
1,Fall,Tuesday,Evening,FINCH STATION,N,YU,10,Other
1,Fall,Wednesday,Morning,KENNEDY BD STATION,W,BD,10,Other
1,Fall,Wednesday,Morning,EGLINTON STATION,N,YU,10,Train Operations & Control Systems
0,Fall,Wednesday,Morning,KIPLING STATION,E,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
0,Fall,Wednesday,Morning,KIPLING STATION,E,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
1,Fall,Wednesday,Morning,KENNEDY BD STATION,W,BD,8,Other
0,Fall,Wednesday,Morning,KENNEDY BD STATION,W,BD,0,Other
0,Fall,Wednesday,Afternoon,EGLINTON STATION,S,YU,0,Other
1,Fall,Wednesday,Evening,BLOOR STATION,N,YU,13,Human & Operational Factors
1,Fall,Wednesday,Evening,BLOOR STATION,S,YU,5,Miscellaneous & Passenger-Related Incidents
1,Fall,Wednesday,Evening,KENNEDY BD STATION,E,BD,27,Human & Operational Factors
0,Fall,Wednesday,Night,BLOOR STATION,E,YU,0,Other
1,Fall,Thursday,Morning,KENNEDY BD STATION,W,BD,10,Other
1,Fall,Thursday,Morning,KIPLING STATION,E,BD,8,Other
1,Fall,Thursday,Morning,BLOOR STATION,S,YU,5,Other
0,Fall,Thursday,Morning,BLOOR STATION,S,YU,0,Other
1,Fall,Thursday,Morning,EGLINTON STATION,S,YU,6,Other
0,Fall,Thursday,Afternoon,BLOOR STATION,N,YU,0,Other
0,Fall,Thursday,Night,BLOOR STATION,N,YU,0,Other
1,Fall,Friday,Morning,EGLINTON STATION,S,YU,12,Train Operations & Control Systems
0,Fall,Friday,Morning,KENNEDY BD STATION,W,BD,0,Human & Operational Factors
1,Fall,Friday,Morning,KENNEDY BD STATION,W,BD,6,Human & Operational Factors
1,Fall,Friday,Morning,BLOOR STATION,N,YU,10,Other
1,Fall,Friday,Morning,BLOOR STATION,N,YU,11,Other
0,Fall,Friday,Evening,KIPLING STATION,W,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
0,Fall,Friday,Night,BLOOR STATION,S,YU,0,Human & Operational Factors
1,Fall,Friday,Night,BLOOR STATION,N,YU,44,Human & Operational Factors
0,Fall,Saturday,Morning,KIPLING STATION,E,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
1,Fall,Saturday,Morning,KIPLING STATION,E,BD,10,Other
1,Fall,Saturday,Afternoon,KIPLING STATION,E,BD,8,Other
0,Fall,Saturday,Evening,KIPLING STATION,W,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
0,Fall,Saturday,Evening,KIPLING STATION,W,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
0,Fall,Saturday,Night,KENNEDY BD STATION,E,BD,0,Other
0,Fall,Sunday,Morning,KIPLING STATION,E,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
1,Fall,Monday,Morning,EGLINTON STATION,S,YU,13,Structural & Track-Related Issues
0,Fall,Monday,Morning,FINCH STATION,S,YU,0,Train Operations & Control Systems
0,Fall,Monday,Morning,FINCH STATION,S,YU,0,Train Operations & Control Systems
1,Fall,Monday,Morning,KENNEDY BD STATION,E,BD,5,Miscellaneous & Passenger-Related Incidents
1,Fall,Monday,Night,BLOOR STATION,S,YU,19,Other
0,Fall,Monday,Night,KIPLING STATION,W,BD,0,Human & Operational Factors
1,Fall,Tuesday,Morning,EGLINTON STATION,N,YU,0,Human & Operational Factors
1,Fall,Tuesday,Morning,KENNEDY BD STATION,W,BD,5,Structural & Track-Related Issues
1,Fall,Tuesday,Morning,KENNEDY BD STATION,W,BD,5,Structural & Track-Related Issues
1,Fall,Tuesday,Morning,KIPLING STATION,E,BD,8,Other
1,Fall,Tuesday,Morning,KENNEDY BD STATION,W,BD,8,Other
0,Fall,Tuesday,Afternoon,BLOOR STATION,N,YU,0,Miscellaneous & Passenger-Related Incidents
1,Fall,Tuesday,Night,BLOOR STATION,N,YU,9,Train Operations & Control Systems
0,Fall,Tuesday,Night,BLOOR STATION,N,YU,0,Other
1,Fall,Wednesday,Morning,FINCH STATION,S,YU,8,Miscellaneous & Passenger-Related Incidents
0,Fall,Wednesday,Morning,KIPLING STATION,E,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
0,Fall,Wednesday,Morning,BLOOR STATION,N,YU,0,Train Operations & Control Systems
0,Fall,Wednesday,Morning,KIPLING STATION,E,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
1,Fall,Wednesday,Morning,KIPLING STATION,E,BD,8,Miscellaneous & Passenger-Related Incidents
0,Fall,Wednesday,Evening,BLOOR STATION,N,YU,0,Other
0,Fall,Wednesday,Evening,KIPLING STATION,W,BD,0,Other
1,Fall,Thursday,Afternoon,KENNEDY BD STATION,E,BD,19,Electrical and Mechanical Systems (Train Equipment & Power)
0,Fall,Thursday,Evening,FINCH STATION,S,YU,0,Miscellaneous & Passenger-Related Incidents
0,Fall,Thursday,Night,KIPLING STATION,E,BD,0,Miscellaneous & Passenger-Related Incidents
1,Fall,Thursday,Night,EGLINTON STATION,N,YU,10,Other
0,Fall,Friday,Morning,BLOOR STATION,S,YU,0,Other
0,Fall,Friday,Morning,KIPLING STATION,W,BD,0,Human & Operational Factors
1,Fall,Friday,Evening,EGLINTON STATION,S,YU,6,Miscellaneous & Passenger-Related Incidents
0,Fall,Friday,Evening,BLOOR STATION,S,YU,0,Human & Operational Factors
1,Fall,Friday,Evening,KENNEDY BD STATION,W,BD,10,Other
0,Fall,Friday,Night,BLOOR STATION,N,YU,0,Human & Operational Factors
0,Fall,Friday,Night,KIPLING STATION,W,BD,0,Human & Operational Factors
0,Fall,Friday,Night,BLOOR STATION,N,YU,0,Other
1,Fall,Friday,Night,FINCH STATION,S,YU,11,Other
1,Fall,Friday,Night,EGLINTON STATION,S,YU,10,Other
1,Fall,Saturday,Morning,BLOOR STATION,N,YU,14,Other
1,Fall,Saturday,Morning,BLOOR STATION,N,YU,9,Other
1,Fall,Saturday,Evening,FINCH STATION,S,YU,9,Other
0,Fall,Saturday,Night,BLOOR STATION,S,YU,0,Other
1,Fall,Saturday,Night,KIPLING STATION,E,BD,8,Other
1,Fall,Sunday,Morning,KIPLING STATION,E,BD,8,Miscellaneous & Passenger-Related Incidents
0,Fall,Sunday,Evening,BLOOR STATION,S,YU,0,Other
1,Fall,Sunday,Evening,FINCH STATION,S,YU,12,Other
0,Fall,Sunday,Night,EGLINTON STATION,N,YU,0,Human & Operational Factors
1,Fall,Monday,Morning,KENNEDY BD STATION,W,BD,0,Structural & Track-Related Issues
1,Fall,Monday,Morning,FINCH STATION,S,YU,10,Electrical and Mechanical Systems (Train Equipment & Power)
1,Fall,Monday,Morning,KENNEDY BD STATION,E,BD,0,Train Operations & Control Systems
0,Fall,Monday,Morning,KENNEDY BD STATION,E,BD,0,Human & Operational Factors
0,Fall,Monday,Morning,KENNEDY BD STATION,E,BD,0,Train Operations & Control Systems
1,Fall,Monday,Morning,KENNEDY BD STATION,E,BD,5,Train Operations & Control Systems
0,Fall,Monday,Morning,KENNEDY BD STATION,E,BD,0,Human & Operational Factors
1,Fall,Monday,Afternoon,KENNEDY BD STATION,E,BD,6,Other
1,Fall,Monday,Afternoon,BLOOR STATION,N,YU,14,Other
0,Fall,Tuesday,Morning,KENNEDY BD STATION,E,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
1,Fall,Tuesday,Morning,BLOOR STATION,N,YU,12,Electrical and Mechanical Systems (Train Equipment & Power)
1,Fall,Tuesday,Afternoon,KENNEDY BD STATION,W,BD,8,Human & Operational Factors
1,Fall,Tuesday,Evening,BLOOR STATION,S,YU,5,Other
0,Fall,Tuesday,Night,KENNEDY BD STATION,E,BD,0,Miscellaneous & Passenger-Related Incidents
1,Fall,Wednesday,Morning,EGLINTON STATION,S,YU,5,Electrical and Mechanical Systems (Train Equipment & Power)
0,Fall,Wednesday,Morning,EGLINTON STATION,S,YU,0,Human & Operational Factors
1,Fall,Wednesday,Afternoon,KIPLING STATION,E,BD,8,Other
1,Fall,Thursday,Morning,KENNEDY BD STATION,W,BD,0,Structural & Track-Related Issues
1,Fall,Thursday,Morning,BLOOR STATION,S,YU,7,Other
1,Fall,Thursday,Morning,KENNEDY BD STATION,W,BD,5,Electrical and Mechanical Systems (Train Equipment & Power)
0,Fall,Thursday,Afternoon,EGLINTON STATION,S,YU,0,Train Operations & Control Systems
0,Fall,Thursday,Afternoon,BLOOR STATION,N,YU,0,Train Operations & Control Systems
0,Fall,Thursday,Afternoon,EGLINTON STATION,S,YU,0,Other
0,Fall,Thursday,Afternoon,KIPLING STATION,W,BD,0,Human & Operational Factors
0,Fall,Thursday,Evening,BLOOR STATION,S,YU,0,Other
1,Fall,Thursday,Night,KIPLING STATION,E,BD,10,Miscellaneous & Passenger-Related Incidents
0,Fall,Thursday,Night,BLOOR STATION,N,YU,0,Other
1,Fall,Thursday,Night,KIPLING STATION,E,BD,10,Other
1,Fall,Friday,Morning,KIPLING STATION,E,BD,0,Other
1,Fall,Friday,Morning,BLOOR STATION,S,YU,0,Structural & Track-Related Issues
0,Fall,Friday,Morning,KIPLING STATION,E,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
0,Fall,Friday,Evening,KIPLING STATION,E,BD,0,Miscellaneous & Passenger-Related Incidents
1,Fall,Friday,Evening,KIPLING STATION,E,BD,10,Other
0,Fall,Friday,Night,BLOOR STATION,S,YU,0,Other
1,Fall,Friday,Night,BLOOR STATION,N,YU,8,Miscellaneous & Passenger-Related Incidents
0,Fall,Friday,Night,BLOOR STATION,S,YU,0,Human & Operational Factors
1,Fall,Saturday,Morning,FINCH STATION,S,YU,12,Other
0,Fall,Saturday,Morning,FINCH STATION,S,YU,0,Train Operations & Control Systems
0,Fall,Saturday,Morning,KIPLING STATION,E,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
1,Fall,Saturday,Afternoon,KIPLING STATION,W,BD,8,Human & Operational Factors
0,Fall,Saturday,Afternoon,KENNEDY BD STATION,W,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
1,Fall,Saturday,Afternoon,FINCH STATION,S,YU,8,Other
1,Fall,Saturday,Evening,KENNEDY BD STATION,E,BD,10,Human & Operational Factors
0,Fall,Saturday,Evening,BLOOR STATION,S,YU,0,Other
0,Fall,Saturday,Night,FINCH STATION,N,YU,0,Other
0,Fall,Saturday,Night,EGLINTON STATION,N,YU,0,Other
1,Fall,Sunday,Morning,EGLINTON STATION,S,YU,26,Train Operations & Control Systems
0,Fall,Sunday,Morning,FINCH STATION,S,YU,0,Other
1,Fall,Sunday,Morning,KIPLING STATION,E,BD,8,Human & Operational Factors
1,Fall,Sunday,Morning,BLOOR STATION,N,YU,11,Other
1,Fall,Sunday,Afternoon,FINCH STATION,S,YU,8,Other
0,Fall,Sunday,Afternoon,KENNEDY BD STATION,E,BD,0,Human & Operational Factors
0,Fall,Monday,Night,EGLINTON STATION,N,YU,0,Train Operations & Control Systems
0,Fall,Monday,Morning,KENNEDY BD STATION,E,BD,0,Other
0,Fall,Monday,Morning,KENNEDY BD STATION,W,BD,0,Human & Operational Factors
0,Fall,Monday,Morning,BLOOR STATION,S,YU,0,Other
0,Fall,Monday,Afternoon,EGLINTON STATION,N,YU,0,Miscellaneous & Passenger-Related Incidents
0,Fall,Monday,Afternoon,BLOOR STATION,N,YU,0,Other
1,Fall,Monday,Afternoon,KENNEDY BD STATION,W,BD,6,Other
0,Fall,Monday,Night,BLOOR STATION,S,YU,0,Other
1,Fall,Tuesday,Morning,EGLINTON STATION,N,YU,12,Other
1,Fall,Tuesday,Morning,KIPLING STATION,W,BD,7,Other
1,Fall,Tuesday,Morning,KIPLING STATION,E,BD,5,Miscellaneous & Passenger-Related Incidents
1,Fall,Tuesday,Morning,FINCH STATION,S,YU,6,Train Operations & Control Systems
0,Fall,Tuesday,Morning,KIPLING STATION,W,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
0,Fall,Tuesday,Morning,KIPLING STATION,W,BD,0,Human & Operational Factors
1,Fall,Tuesday,Afternoon,KIPLING STATION,E,BD,8,Miscellaneous & Passenger-Related Incidents
0,Fall,Tuesday,Evening,BLOOR STATION,S,YU,0,Other
1,Fall,Tuesday,Evening,EGLINTON STATION,N,YU,7,Other
1,Fall,Tuesday,Evening,EGLINTON STATION,S,YU,8,Miscellaneous & Passenger-Related Incidents
0,Fall,Tuesday,Night,FINCH STATION,S,YU,0,Other
1,Fall,Tuesday,Night,BLOOR STATION,N,YU,9,Other
1,Fall,Wednesday,Morning,KIPLING STATION,E,BD,6,Other
1,Fall,Wednesday,Morning,FINCH STATION,S,YU,6,Other
0,Fall,Wednesday,Morning,BLOOR STATION,N,YU,0,Other
1,Fall,Wednesday,Afternoon,KIPLING STATION,E,BD,7,Human & Operational Factors
0,Fall,Wednesday,Afternoon,KIPLING STATION,W,BD,0,Other
1,Fall,Wednesday,Afternoon,KIPLING STATION,W,BD,6,Structural & Track-Related Issues
0,Fall,Wednesday,Night,KENNEDY BD STATION,E,BD,0,Structural & Track-Related Issues
0,Fall,Wednesday,Night,BLOOR STATION,S,YU,0,Other
0,Fall,Wednesday,Night,FINCH STATION,N,YU,0,Other
1,Fall,Wednesday,Night,KIPLING STATION,E,BD,11,Miscellaneous & Passenger-Related Incidents
0,Fall,Thursday,Night,EGLINTON STATION,S,YU,0,Miscellaneous & Passenger-Related Incidents
1,Fall,Thursday,Morning,KENNEDY BD STATION,E,BD,8,Other
1,Fall,Thursday,Morning,KIPLING STATION,W,BD,8,Other
1,Fall,Thursday,Afternoon,KENNEDY BD STATION,E,BD,8,Other
1,Fall,Thursday,Afternoon,EGLINTON STATION,S,YU,23,Other
0,Fall,Thursday,Afternoon,BLOOR STATION,N,YU,0,Other
0,Fall,Thursday,Evening,KIPLING STATION,E,BD,0,Other
1,Fall,Thursday,Evening,FINCH STATION,S,YU,6,Other
0,Fall,Friday,Night,KIPLING STATION,W,BD,0,Miscellaneous & Passenger-Related Incidents
1,Fall,Friday,Morning,BLOOR STATION,S,YU,5,Human & Operational Factors
0,Fall,Friday,Afternoon,KENNEDY BD STATION,W,BD,0,Miscellaneous & Passenger-Related Incidents
0,Fall,Friday,Afternoon,BLOOR STATION,S,YU,0,Other
0,Fall,Friday,Afternoon,BLOOR STATION,N,YU,0,Other
1,Fall,Friday,Evening,KENNEDY BD STATION,W,BD,6,Other
1,Fall,Friday,Evening,BLOOR STATION,S,YU,8,Miscellaneous & Passenger-Related Incidents
1,Fall,Friday,Night,BLOOR STATION,S,YU,14,Human & Operational Factors
0,Fall,Friday,Night,BLOOR STATION,N,YU,0,Other
0,Fall,Friday,Night,EGLINTON STATION,N,YU,0,Other
0,Fall,Saturday,Morning,BLOOR STATION,S,YU,0,Other
0,Fall,Saturday,Afternoon,BLOOR STATION,N,YU,0,Other
1,Fall,Saturday,Afternoon,BLOOR STATION,S,YU,7,Other
1,Fall,Saturday,Evening,EGLINTON STATION,N,YU,10,Other
1,Fall,Saturday,Evening,FINCH STATION,S,YU,7,Other
0,Fall,Saturday,Evening,KIPLING STATION,W,BD,0,Miscellaneous & Passenger-Related Incidents
1,Fall,Saturday,Evening,KIPLING STATION,W,BD,10,Other
1,Fall,Saturday,Night,FINCH STATION,S,YU,10,Other
0,Fall,Sunday,Morning,FINCH STATION,S,YU,0,Human & Operational Factors
0,Fall,Sunday,Afternoon,BLOOR STATION,S,YU,0,Human & Operational Factors
1,Fall,Sunday,Afternoon,KIPLING STATION,W,BD,10,Other
0,Fall,Sunday,Night,BLOOR STATION,S,YU,0,Human & Operational Factors
1,Fall,Monday,Morning,EGLINTON STATION,N,YU,0,Human & Operational Factors
1,Fall,Monday,Afternoon,KENNEDY BD STATION,W,BD,8,Other
1,Fall,Monday,Afternoon,BLOOR STATION,S,YU,9,Train Operations & Control Systems
1,Fall,Monday,Afternoon,FINCH STATION,S,YU,15,Miscellaneous & Passenger-Related Incidents
1,Fall,Monday,Evening,FINCH STATION,S,YU,7,Other
1,Fall,Tuesday,Morning,KIPLING STATION,E,BD,5,Other
1,Fall,Tuesday,Morning,EGLINTON STATION,S,YU,5,Other
0,Fall,Tuesday,Evening,BLOOR STATION,N,YU,0,Other
0,Fall,Tuesday,Evening,KIPLING STATION,W,BD,0,Human & Operational Factors
1,Fall,Wednesday,Morning,BLOOR STATION,S,YU,26,Other
1,Fall,Wednesday,Morning,BLOOR STATION,S,YU,6,Train Operations & Control Systems
0,Fall,Wednesday,Afternoon,BLOOR STATION,S,YU,0,Human & Operational Factors
1,Fall,Wednesday,Afternoon,EGLINTON STATION,S,YU,8,Miscellaneous & Passenger-Related Incidents
0,Fall,Wednesday,Afternoon,KENNEDY BD STATION,E,BD,0,Miscellaneous & Passenger-Related Incidents
0,Fall,Wednesday,Evening,KIPLING STATION,W,BD,0,Human & Operational Factors
0,Fall,Wednesday,Evening,KENNEDY BD STATION,W,BD,0,Other
0,Fall,Wednesday,Evening,BLOOR STATION,N,YU,0,Human & Operational Factors
1,Fall,Thursday,Morning,BLOOR STATION,S,YU,0,Structural & Track-Related Issues
1,Fall,Thursday,Morning,BLOOR STATION,N,YU,6,Other
1,Fall,Thursday,Morning,KIPLING STATION,W,BD,5,Miscellaneous & Passenger-Related Incidents
1,Fall,Thursday,Morning,BLOOR STATION,N,YU,6,Other
0,Fall,Thursday,Morning,KENNEDY BD STATION,E,BD,0,Human & Operational Factors
1,Fall,Thursday,Afternoon,EGLINTON STATION,N,YU,7,Miscellaneous & Passenger-Related Incidents
0,Fall,Thursday,Evening,FINCH STATION,N,YU,0,Other
1,Fall,Thursday,Night,EGLINTON STATION,S,YU,26,Human & Operational Factors
0,Fall,Friday,Morning,KENNEDY BD STATION,E,BD,0,Other
1,Fall,Saturday,Morning,FINCH STATION,S,YU,0,Train Operations & Control Systems
1,Fall,Saturday,Morning,EGLINTON STATION,N,YU,0,Other
1,Fall,Saturday,Evening,FINCH STATION,S,YU,8,Other
0,Fall,Saturday,Evening,KIPLING STATION,E,BD,0,Other
0,Fall,Saturday,Night,KIPLING STATION,W,BD,0,Other
1,Fall,Sunday,Morning,KIPLING STATION,E,BD,18,Other
1,Fall,Sunday,Morning,KENNEDY BD STATION,W,BD,18,Other
1,Fall,Sunday,Morning,KIPLING STATION,E,BD,8,Other
1,Fall,Sunday,Afternoon,KIPLING STATION,E,BD,8,Other
1,Fall,Sunday,Night,BLOOR STATION,S,YU,9,Miscellaneous & Passenger-Related Incidents
0,Fall,Monday,Night,KENNEDY BD STATION,W,BD,0,Other
1,Fall,Monday,Afternoon,BLOOR STATION,N,YU,9,Other
1,Fall,Monday,Evening,FINCH STATION,N,YU,6,Other
1,Fall,Monday,Evening,EGLINTON STATION,N,YU,9,Human & Operational Factors
1,Fall,Monday,Evening,KENNEDY BD STATION,W,BD,17,Train Operations & Control Systems
0,Fall,Monday,Evening,FINCH STATION,N,YU,0,Other
1,Fall,Monday,Night,FINCH STATION,S,YU,11,Train Operations & Control Systems
1,Fall,Tuesday,Morning,KENNEDY BD STATION,W,BD,0,Structural & Track-Related Issues
1,Fall,Tuesday,Morning,BLOOR STATION,N,YU,9,Miscellaneous & Passenger-Related Incidents
0,Fall,Tuesday,Morning,KIPLING STATION,W,BD,0,Human & Operational Factors
0,Fall,Tuesday,Afternoon,KENNEDY BD STATION,E,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
0,Fall,Tuesday,Evening,KENNEDY BD STATION,W,BD,0,Human & Operational Factors
1,Fall,Tuesday,Night,FINCH STATION,S,YU,12,Other
0,Fall,Wednesday,Afternoon,BLOOR STATION,S,YU,0,Other
1,Fall,Wednesday,Afternoon,EGLINTON STATION,N,YU,9,Other
0,Fall,Wednesday,Evening,BLOOR STATION,S,YU,0,Human & Operational Factors
1,Fall,Wednesday,Night,FINCH STATION,S,YU,12,Other
1,Fall,Thursday,Morning,KENNEDY BD STATION,W,BD,0,Structural & Track-Related Issues
1,Fall,Thursday,Afternoon,BLOOR STATION,S,YU,9,Other
1,Fall,Thursday,Afternoon,KENNEDY BD STATION,W,BD,8,Miscellaneous & Passenger-Related Incidents
1,Fall,Thursday,Afternoon,KENNEDY BD STATION,E,BD,6,Other
1,Fall,Thursday,Evening,KENNEDY BD STATION,W,BD,6,Miscellaneous & Passenger-Related Incidents
0,Fall,Thursday,Evening,BLOOR STATION,N,YU,0,Other
1,Fall,Thursday,Evening,KENNEDY BD STATION,E,BD,10,Human & Operational Factors
1,Fall,Friday,Morning,KIPLING STATION,E,BD,14,Other
0,Fall,Friday,Morning,BLOOR STATION,N,YU,0,Train Operations & Control Systems
1,Fall,Friday,Morning,EGLINTON STATION,N,YU,17,Train Operations & Control Systems
1,Fall,Friday,Afternoon,KENNEDY BD STATION,W,BD,8,Human & Operational Factors
1,Fall,Friday,Night,BLOOR STATION,N,YU,7,Miscellaneous & Passenger-Related Incidents
0,Fall,Friday,Night,KIPLING STATION,W,BD,0,Human & Operational Factors
1,Fall,Saturday,Morning,FINCH STATION,S,YU,12,Other
1,Fall,Saturday,Morning,FINCH STATION,S,YU,12,Other
1,Fall,Saturday,Morning,FINCH STATION,S,YU,12,Other
1,Fall,Saturday,Morning,KIPLING STATION,E,BD,8,Human & Operational Factors
1,Fall,Saturday,Afternoon,EGLINTON STATION,N,YU,7,Miscellaneous & Passenger-Related Incidents
1,Fall,Saturday,Evening,BLOOR STATION,N,YU,7,Other
1,Fall,Saturday,Evening,BLOOR STATION,N,YU,9,Other
0,Fall,Saturday,Night,BLOOR STATION,N,YU,0,Other
1,Fall,Saturday,Night,KIPLING STATION,E,BD,10,Other
1,Fall,Sunday,Morning,KIPLING STATION,E,BD,10,Other
0,Fall,Sunday,Morning,EGLINTON STATION,N,YU,0,Other
1,Fall,Sunday,Evening,BLOOR STATION,N,YU,21,Human & Operational Factors
0,Fall,Sunday,Evening,BLOOR STATION,S,YU,0,Miscellaneous & Passenger-Related Incidents
1,Fall,Monday,Morning,FINCH STATION,S,YU,10,Other
1,Fall,Monday,Morning,FINCH STATION,S,YU,10,Electrical and Mechanical Systems (Train Equipment & Power)
1,Fall,Monday,Morning,BLOOR STATION,S,YU,7,Human & Operational Factors
1,Fall,Monday,Morning,FINCH STATION,S,YU,6,Other
1,Fall,Monday,Morning,FINCH STATION,S,YU,6,Miscellaneous & Passenger-Related Incidents
1,Fall,Monday,Afternoon,KENNEDY BD STATION,W,BD,8,Human & Operational Factors
1,Fall,Monday,Afternoon,KENNEDY BD STATION,W,BD,6,Electrical and Mechanical Systems (Train Equipment & Power)
0,Fall,Monday,Afternoon,BLOOR STATION,S,YU,0,Other
0,Fall,Monday,Afternoon,KENNEDY BD STATION,W,BD,0,Human & Operational Factors
1,Fall,Monday,Evening,KENNEDY BD STATION,E,BD,6,Human & Operational Factors
1,Fall,Monday,Night,KIPLING STATION,E,BD,8,Human & Operational Factors
1,Fall,Tuesday,Morning,FINCH STATION,S,YU,8,Other
1,Fall,Tuesday,Afternoon,KENNEDY BD STATION,E,BD,8,Other
0,Fall,Tuesday,Night,BLOOR STATION,N,YU,0,Other
1,Fall,Wednesday,Morning,EGLINTON STATION,S,YU,0,Other
